0,1
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s01-00.png,The grati-
Datasets/IAM_Sentences/sentences/g07/g07-003b/g07-003b-s02-04.png,Italian's expense .
Datasets/IAM_Sentences/sentences/f07/f07-076a/f07-076a-s02-02.png,ries recall in fact the rich heritage
Datasets/IAM_Sentences/sentences/g06/g06-037o/g06-037o-s02-01.png,opened a new chapter in the history
Datasets/IAM_Sentences/sentences/g07/g07-022b/g07-022b-s01-01.png,distressing for many reasons but quite unavoidable -
Datasets/IAM_Sentences/sentences/g06/g06-045h/g06-045h-s00-07.png,Dr. Samuel Hahnemann .
Datasets/IAM_Sentences/sentences/g06/g06-037j/g06-037j-s01-02.png,him off yesterday . '
Datasets/IAM_Sentences/sentences/g07/g07-007a/g07-007a-s01-05.png,"TABLE VALUE , AND TRAMPLED ON ' ."
Datasets/IAM_Sentences/sentences/a01/a01-043u/a01-043u-s03-00.png,The negro is Mr. Robert #
Datasets/IAM_Sentences/sentences/g06/g06-045b/g06-045b-s00-03.png,"give the system a trial , adding that it"
Datasets/IAM_Sentences/sentences/g06/g06-047b/g06-047b-s00-05.png,in the cities of Europe .
Datasets/IAM_Sentences/sentences/a01/a01-053x/a01-053x-s03-02.png,nomination before it can be considered by the
Datasets/IAM_Sentences/sentences/a01/a01-030u/a01-030u-s01-00.png,Mr. Macleod was not at the week-end
Datasets/IAM_Sentences/sentences/c03/c03-081e/c03-081e-s01-02.png,"Mr. Dinsdale Landen , in the longest and most"
Datasets/IAM_Sentences/sentences/c03/c03-084d/c03-084d-s00-00.png,Mr. Bryan Stonehouse's production is quietly
Datasets/IAM_Sentences/sentences/g06/g06-011m/g06-011m-s05-02.png,"soldier - a favourable change in my eye ,"
Datasets/IAM_Sentences/sentences/g07/g07-026a/g07-026a-s00-02.png,"he had betrayed her , but again and again"
Datasets/IAM_Sentences/sentences/k07/k07-059a/k07-059a-s02-00.png,He learned how to use his
Datasets/IAM_Sentences/sentences/g06/g06-031p/g06-031p-s02-00.png,What infa-
Datasets/IAM_Sentences/sentences/h07/h07-030a/h07-030a-s01-03.png,enable rents to be increased in scale with
Datasets/IAM_Sentences/sentences/f07/f07-042a/f07-042a-s02-03.png,piece of resistance .
Datasets/IAM_Sentences/sentences/h07/h07-060a/h07-060a-s00-01.png,accommodation ( in addition to that included in factory
Datasets/IAM_Sentences/sentences/f07/f07-032a/f07-032a-s01-01.png,was a subject of no little importance to the Romans .
Datasets/IAM_Sentences/sentences/c03/c03-000c/c03-000c-s01-00.png,It has been produced and
Datasets/IAM_Sentences/sentences/f07/f07-101a/f07-101a-s00-07.png,HAVE A CUP OF TEA !
Datasets/IAM_Sentences/sentences/g06/g06-011f/g06-011f-s01-01.png,told Cloncurry that he enjoyed it as much as his health permitted
Datasets/IAM_Sentences/sentences/g06/g06-042k/g06-042k-s01-02.png,the new German curative method known as
Datasets/IAM_Sentences/sentences/g06/g06-042a/g06-042a-s01-01.png,Anglesey believed himself to be on the point
Datasets/IAM_Sentences/sentences/a01/a01-117u/a01-117u-s02-02.png,the unsmiling Mr. Powell .
Datasets/IAM_Sentences/sentences/c03/c03-081e/c03-081e-s01-01.png,"makes her few brief scenes effective , and"
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s03-00.png,Vesuvius seems
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s01-00.png,He told Cloncurry that he enjoyed
Datasets/IAM_Sentences/sentences/c03/c03-084c/c03-084c-s01-03.png,was a morality on the not unfamiliar theme of
Datasets/IAM_Sentences/sentences/c03/c03-003a/c03-003a-s02-02.png,"Mr. Joshua Logan , attempted but failed to create"
Datasets/IAM_Sentences/sentences/f07/f07-101a/f07-101a-s00-02.png,LONGFELLOW TOLD THE SAGE A VERY
Datasets/IAM_Sentences/sentences/g06/g06-031a/g06-031a-s02-00.png,What infatuation !
Datasets/IAM_Sentences/sentences/a01/a01-003u/a01-003u-s00-01.png,"support , a large majority of Labour"
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s01-04.png,sense alone .
Datasets/IAM_Sentences/sentences/h07/h07-057a/h07-057a-s01-02.png,hundred chairmen of companies with large offices
Datasets/IAM_Sentences/sentences/g06/g06-031h/g06-031h-s00-00.png,' What a frightful event ! ' he wrote .
Datasets/IAM_Sentences/sentences/g06/g06-031n/g06-031n-s04-01.png,1tho' I cannot but fear that the
Datasets/IAM_Sentences/sentences/c03/c03-021f/c03-021f-s02-01.png,forlorn gift of companionship and sympathy -
Datasets/IAM_Sentences/sentences/g06/g06-047n/g06-047n-s00-01.png,Francis Burdett described to Anglesey a
Datasets/IAM_Sentences/sentences/c03/c03-081f/c03-081f-s01-01.png,"makes her few brief scenes effective , and"
Datasets/IAM_Sentences/sentences/c03/c03-084f/c03-084f-s00-00.png,Mr. Bryan Stonehouse's production is
Datasets/IAM_Sentences/sentences/g07/g07-069a/g07-069a-s00-08.png,issued without that precaution .
Datasets/IAM_Sentences/sentences/h07/h07-044a/h07-044a-s00-01.png,ture on town and neighbourhood shopping
Datasets/IAM_Sentences/sentences/c03/c03-000b/c03-000b-s01-02.png,"Miss Delaney of the script , and the great advantages"
Datasets/IAM_Sentences/sentences/c03/c03-094f/c03-094f-s00-03.png,"the editor , always comically abashed by"
Datasets/IAM_Sentences/sentences/f07/f07-081b/f07-081b-s00-02.png,and aesthetic as well as physical .
Datasets/IAM_Sentences/sentences/c03/c03-096d/c03-096d-s00-00.png,"Only Mr. Lucas's actions , therefore , arose"
Datasets/IAM_Sentences/sentences/g06/g06-050h/g06-050h-s01-01.png,so he described his distinguished patient and his
Datasets/IAM_Sentences/sentences/g06/g06-011r/g06-011r-s01-01.png,health permitted him to enjoy anything .
Datasets/IAM_Sentences/sentences/c03/c03-003f/c03-003f-s01-03.png,"of the story , and the marriage of the"
Datasets/IAM_Sentences/sentences/a01/a01-053u/a01-053u-s03-02.png,can be considered by the full Senate .
Datasets/IAM_Sentences/sentences/g06/g06-031b/g06-031b-s04-02.png,the People will be so great at the
Datasets/IAM_Sentences/sentences/h07/h07-040b/h07-040b-s02-01.png,cost of town centre development has been very
Datasets/IAM_Sentences/sentences/g06/g06-050b/g06-050b-s02-05.png,despair of ever being cured . '
Datasets/IAM_Sentences/sentences/f07/f07-084b/f07-084b-s02-04.png,"saffron , Soles , onions , garlic , roach and dace ."
Datasets/IAM_Sentences/sentences/a01/a01-087u/a01-087u-s02-00.png,One dealt
Datasets/IAM_Sentences/sentences/c03/c03-081a/c03-081a-s00-03.png,in our minds about her if she remained
Datasets/IAM_Sentences/sentences/g06/g06-047i/g06-047i-s01-02.png,Anglesey consulted in May 1834 .
Datasets/IAM_Sentences/sentences/g06/g06-045p/g06-045p-s00-01.png,"Lord Ponsonby , had written to advise Anglesey to give the"
Datasets/IAM_Sentences/sentences/c03/c03-087d/c03-087d-s00-02.png,attempting to generate a melodramatic
Datasets/IAM_Sentences/sentences/h07/h07-069a/h07-069a-s00-02.png,""" bulge "" has passed , in the new towns the percentage"
Datasets/IAM_Sentences/sentences/a01/a01-038x/a01-038x-s03-02.png,interference by Sir Roy's Federal Government in the talks .
Datasets/IAM_Sentences/sentences/g06/g06-011h/g06-011h-s05-02.png,"the soldier - a favourable change in my eye ,"
Datasets/IAM_Sentences/sentences/g06/g06-045e/g06-045e-s00-02.png,"to give the system a trial , adding that it was being"
Datasets/IAM_Sentences/sentences/g06/g06-050a/g06-050a-s01-00.png,In doing so he described his distinguished patient
Datasets/IAM_Sentences/sentences/g07/g07-028a/g07-028a-s00-01.png,for her in poetry that he thought would clear
Datasets/IAM_Sentences/sentences/g07/g07-026a/g07-026a-s00-06.png,"any eye but her own would see , feeding"
Datasets/IAM_Sentences/sentences/g06/g06-031g/g06-031g-s04-02.png,"at the return of Ultratoryism , that the Commons House"
Datasets/IAM_Sentences/sentences/c03/c03-096f/c03-096f-s01-04.png,them .
Datasets/IAM_Sentences/sentences/c03/c03-003e/c03-003e-s01-02.png,and again and again it is the visual qualities
Datasets/IAM_Sentences/sentences/g06/g06-011c/g06-011c-s04-00.png,"What a gay , lively people , and what"
Datasets/IAM_Sentences/sentences/g06/g06-050m/g06-050m-s00-00.png,Mauro's first action was to write to his
Datasets/IAM_Sentences/sentences/g07/g07-014b/g07-014b-s02-01.png,the presence of leading Missolonghi officials in order to make
Datasets/IAM_Sentences/sentences/g06/g06-011g/g06-011g-s02-01.png,"arrived , which is a great resource ."
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s05-02.png,"soldier - a favourable change in my eye ,"
Datasets/IAM_Sentences/sentences/c03/c03-007a/c03-007a-s00-02.png,and has made it live .
Datasets/IAM_Sentences/sentences/a01/a01-096u/a01-096u-s01-01.png,this letter which Mr. Gaitskell had received :
Datasets/IAM_Sentences/sentences/h07/h07-063a/h07-063a-s01-04.png,"tory at Harlow ) , the General Post Office and the Ministry of"
Datasets/IAM_Sentences/sentences/g06/g06-047g/g06-047g-s00-02.png,"' more like a God upon earth than a human being ' , had an"
Datasets/IAM_Sentences/sentences/g06/g06-042m/g06-042m-s00-02.png,6tic douloureux .
Datasets/IAM_Sentences/sentences/a01/a01-026u/a01-026u-s01-04.png,Party .
Datasets/IAM_Sentences/sentences/a01/a01-107u/a01-107u-s01-00.png,""" We remain for it ."
Datasets/IAM_Sentences/sentences/a01/a01-053u/a01-053u-s02-00.png,He believed
Datasets/IAM_Sentences/sentences/g06/g06-011a/g06-011a-s05-04.png,fine . '
Datasets/IAM_Sentences/sentences/a01/a01-043u/a01-043u-s01-02.png,his Housing Minister .
Datasets/IAM_Sentences/sentences/g07/g07-018a/g07-018a-s00-01.png,his copying .
Datasets/IAM_Sentences/sentences/g06/g06-037f/g06-037f-s02-01.png,history of Anglesey's unceasing search for an effective alleviation of
Datasets/IAM_Sentences/sentences/f07/f07-024a/f07-024a-s02-03.png,"fragment turns , And sprinkles sacred salt from"
Datasets/IAM_Sentences/sentences/g06/g06-037r/g06-037r-s03-02.png,been subjected ever since the symptoms had first
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s01-01.png,"here , I understand , but an express took him off"
Datasets/IAM_Sentences/sentences/g06/g06-011r/g06-011r-s04-00.png,"What a gay ,"
Datasets/IAM_Sentences/sentences/g06/g06-050h/g06-050h-s01-02.png,symptoms .
Datasets/IAM_Sentences/sentences/a01/a01-007u/a01-007u-s01-01.png,sentiment would still favour the abolition
Datasets/IAM_Sentences/sentences/a01/a01-003u/a01-003u-s01-03.png,"into existence , they should not now put"
Datasets/IAM_Sentences/sentences/g06/g06-031n/g06-031n-s03-01.png,"I am indifferent , but I really tremble"
Datasets/IAM_Sentences/sentences/f07/f07-021b/f07-021b-s01-02.png,"by dropping a red-hot poker into it ,"
Datasets/IAM_Sentences/sentences/g06/g06-050g/g06-050g-s00-01.png,"at Ko""then , near Leipzig , asking for advice ."
Datasets/IAM_Sentences/sentences/c03/c03-084f/c03-084f-s01-04.png,unfamiliar theme of the destructive power
Datasets/IAM_Sentences/sentences/a01/a01-030u/a01-030u-s05-01.png,decision remained with the British Government .
Datasets/IAM_Sentences/sentences/c03/c03-003c/c03-003c-s02-01.png,"has its premiere tomorrow , the director , Mr."
Datasets/IAM_Sentences/sentences/g06/g06-018k/g06-018k-s00-01.png,"back to England , and returned to Rome for the"
Datasets/IAM_Sentences/sentences/g06/g06-018p/g06-018p-s01-03.png,better than Naples .
Datasets/IAM_Sentences/sentences/c03/c03-007c/c03-007c-s01-05.png,- are seen as an integral part of the
Datasets/IAM_Sentences/sentences/c03/c03-016d/c03-016d-s01-00.png,A young
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s02-05.png,"early stages , may be slow to break if carried"
Datasets/IAM_Sentences/sentences/g06/g06-050h/g06-050h-s00-01.png,"at Ko""then , near Leipzig , asking for advice ."
Datasets/IAM_Sentences/sentences/g06/g06-031o/g06-031o-s01-01.png,tremble !
Datasets/IAM_Sentences/sentences/a01/a01-063u/a01-063u-s01-02.png,"Foreign Minister , who is due in Washington"
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s02-04.png,far exceeded the number of fruits .
Datasets/IAM_Sentences/sentences/c03/c03-003c/c03-003c-s01-00.png,It has been con-
Datasets/IAM_Sentences/sentences/c03/c03-007a/c03-007a-s01-03.png,"even the worn head-stones in the churchyard ,"
Datasets/IAM_Sentences/sentences/g06/g06-026e/g06-026e-s03-01.png,"writing this letter he heard of the fall of the Whigs , and"
Datasets/IAM_Sentences/sentences/g06/g06-011g/g06-011g-s01-02.png,permitted him to enjoy anything .
Datasets/IAM_Sentences/sentences/c03/c03-000d/c03-000d-s00-00.png,The film version of Miss Shelagh Delaney's
Datasets/IAM_Sentences/sentences/a01/a01-122u/a01-122u-s03-00.png,It was maintained during
Datasets/IAM_Sentences/sentences/a01/a01-003x/a01-003x-s02-01.png,that the House of Lords should be abolished and
Datasets/IAM_Sentences/sentences/c03/c03-021f/c03-021f-s01-01.png,"sexual , estranged from women but yet"
Datasets/IAM_Sentences/sentences/h07/h07-060a/h07-060a-s01-02.png,the lease allowing for a future increase in rent to reflect
Datasets/IAM_Sentences/sentences/g06/g06-050l/g06-050l-s00-00.png,Mauro's first action was to write to his revered
Datasets/IAM_Sentences/sentences/c03/c03-016e/c03-016e-s02-05.png,quisitively .
Datasets/IAM_Sentences/sentences/a01/a01-063u/a01-063u-s03-02.png,to America anyway .
Datasets/IAM_Sentences/sentences/c03/c03-087d/c03-087d-s01-02.png,of we had a little more faith in the
Datasets/IAM_Sentences/sentences/g07/g07-022b/g07-022b-s00-02.png,him :
Datasets/IAM_Sentences/sentences/g06/g06-050d/g06-050d-s02-02.png,"charming character , even-tempered and sedate , not"
Datasets/IAM_Sentences/sentences/c03/c03-087f/c03-087f-s00-02.png,to generate a melodramatic inevitability
Datasets/IAM_Sentences/sentences/g07/g07-028a/g07-028a-s00-00.png,She had dreaded his outpourings of affection
Datasets/IAM_Sentences/sentences/f07/f07-032a/f07-032a-s02-00.png,They considered flowers as forming a very essential
Datasets/IAM_Sentences/sentences/a01/a01-049u/a01-049u-s02-02.png,to Mr. Kennedy saying he had received
Datasets/IAM_Sentences/sentences/g07/g07-026b/g07-026b-s00-06.png,feeding the stealthy fires of her animosity :
Datasets/IAM_Sentences/sentences/g07/g07-069a/g07-069a-s00-06.png,"his predecessor , he had now read the"
Datasets/IAM_Sentences/sentences/a01/a01-020x/a01-020x-s03-00.png,African delegates are
Datasets/IAM_Sentences/sentences/g07/g07-069a/g07-069a-s00-02.png,"affidavit to the effect that , whereas he"
Datasets/IAM_Sentences/sentences/k07/k07-067a/k07-067a-s08-01.png,"need teaching , only a little coaxing ."
Datasets/IAM_Sentences/sentences/g06/g06-047o/g06-047o-s01-01.png,"litan , Dr Giuseppe Mauro , whom Anglesey"
Datasets/IAM_Sentences/sentences/g06/g06-031i/g06-031i-s04-02.png,"great at the return of Ultratoryism , that the Commons"
Datasets/IAM_Sentences/sentences/c03/c03-003b/c03-003b-s02-01.png,"the director , Mr. Joshua Logan , attempted but failed"
Datasets/IAM_Sentences/sentences/c03/c03-087d/c03-087d-s01-03.png,way in which Mr. Ferris manipulated
Datasets/IAM_Sentences/sentences/f07/f07-092a/f07-092a-s00-01.png,in food .
Datasets/IAM_Sentences/sentences/c03/c03-016e/c03-016e-s03-00.png,As is the case in Fanny her
Datasets/IAM_Sentences/sentences/c03/c03-007b/c03-007b-s01-01.png,"the school play-grounds , the public monuments and"
Datasets/IAM_Sentences/sentences/g06/g06-037f/g06-037f-s01-01.png,took him off yesterday . '
Datasets/IAM_Sentences/sentences/h07/h07-063b/h07-063b-s01-03.png,"Majesty's Stationery Office at Basildon , the"
Datasets/IAM_Sentences/sentences/g06/g06-018n/g06-018n-s00-00.png,"When the sailing season was past ,"
Datasets/IAM_Sentences/sentences/c03/c03-094b/c03-094b-s00-04.png,"events , and Mr. Aubrey Richards , the father-in-law ,"
Datasets/IAM_Sentences/sentences/g06/g06-026h/g06-026h-s00-00.png,A pleasant life truly ! ...
Datasets/IAM_Sentences/sentences/c03/c03-007e/c03-007e-s01-06.png,part of the story .
Datasets/IAM_Sentences/sentences/g06/g06-047n/g06-047n-s01-02.png,Anglesey consulted in May 1834 .
Datasets/IAM_Sentences/sentences/g06/g06-037d/g06-037d-s03-03.png,had had the slightest effect .
Datasets/IAM_Sentences/sentences/g06/g06-026m/g06-026m-s01-02.png,Valet de Chambre that ever was .
Datasets/IAM_Sentences/sentences/g06/g06-037l/g06-037l-s00-00.png,"God grant , however , that I may be a false prophet & that"
Datasets/IAM_Sentences/sentences/c03/c03-003a/c03-003a-s02-03.png,the atmosphere of a city .
Datasets/IAM_Sentences/sentences/g06/g06-026e/g06-026e-s01-01.png,who is perhaps the best Valet de Chambre that ever was .
Datasets/IAM_Sentences/sentences/g06/g06-026a/g06-026a-s01-00.png,It so happens that I
Datasets/IAM_Sentences/sentences/f07/f07-101a/f07-101a-s00-06.png,WAS TO ASK IF HIS GUEST WOULD
Datasets/IAM_Sentences/sentences/a01/a01-000x/a01-000x-s00-02.png,Ps tomorrow .
Datasets/IAM_Sentences/sentences/a01/a01-072x/a01-072x-s03-00.png,It will now have to pay
Datasets/IAM_Sentences/sentences/g06/g06-026r/g06-026r-s01-02.png,ever was .
Datasets/IAM_Sentences/sentences/c03/c03-084e/c03-084e-s00-01.png,"effective , giving full value to the formal elements"
Datasets/IAM_Sentences/sentences/k07/k07-063a/k07-063a-s00-00.png,He looked at her .
Datasets/IAM_Sentences/sentences/g07/g07-018a/g07-018a-s01-02.png,"of heavy responsibilities , his conduct reveals him as"
Datasets/IAM_Sentences/sentences/h07/h07-030a/h07-030a-s01-01.png,"more satisfactory to build themselves , leasing the"
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s00-03.png,degree of economic security # for
Datasets/IAM_Sentences/sentences/g07/g07-003a/g07-003a-s02-02.png,BRITISH GOVERNMENT'S OTHER REPRESENTATIVES
Datasets/IAM_Sentences/sentences/a01/a01-096u/a01-096u-s04-01.png,by my party's proposal to prostitute the
Datasets/IAM_Sentences/sentences/g06/g06-042n/g06-042n-s01-04.png,homoeopathy had been brought to his
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s01-00.png,He told Cloncurry that he enjoyed it as
Datasets/IAM_Sentences/sentences/g06/g06-047m/g06-047m-s01-01.png,"Dr Giuseppe Mauro , whom Anglesey"
Datasets/IAM_Sentences/sentences/g06/g06-042a/g06-042a-s01-03.png,known as homoeopathy had been brought to
Datasets/IAM_Sentences/sentences/g06/g06-050b/g06-050b-s02-02.png,"with a gentle and charming character ,"
Datasets/IAM_Sentences/sentences/a01/a01-122u/a01-122u-s00-01.png,"of mothers , children and sick people than"
